video_id,final_classification,features,username,description,music_id
7459152240427715848,Unaffiliated,,ahmadghannam183,#CapCut #ตามจังหวะ #جنين_نابلس_طولكرم_رام_الله_فلسطين #شعب_الصيني_ماله_حل😂😂 #توجيهي_2007_2025🎓🤍 #جبع_الشامخة🖤🦅 ,7459152313279286033
7459281447388450065,Fatah,Other,user15346176377635,,7459281634462878480
7459289713837378823,Fatah,Other,hmoda124.7,#c300 #مرسيدس #🤍🕊 #0000 #ستام #ميلي_قمري_وغنالو🤍🎶 #ramllah♥️ #امريكا🇺🇸 #عاشت_الاجهزة_الامنية_الفلسطينية🇵🇸 #الشعب_الصيني_ماله_حل😂😂 #CapCut #ตามจังหวะ #สโลว์สมูท ,7021644037639636994
7459312292476341511,Fatah,"Palestinian police uniform, Other",waleed.sanef.sane,#قوات_الامن_الوطني_الفلسطيني #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية ,7459312389960977168
7459321398809398536,Unaffiliated,,hasan.aodi2,#CapCut ,7356345779300387589
7459325617025076502,Unaffiliated,,zakariaa.hamour,"القلب مليان حكي بس ما في كلمات  تعبر عن الكركبة الجواته

#اكسبلوررررر #مشاهير_تيك_توك_مشاهير_العرب #حب #حزن #فراق #محتوى #فيديوهات_حب #فيديوهات_حزينه ",7306375304083180293
7459344926497656097,Unaffiliated,,rawanoush1,,7459331092404833041
7459346664155778311,Hamas,Hearts in the organization's color,.3mr_2005,#جنين_نابلس_طولكرم_رام_الله_فلسطين #فلسطين🇵🇸 #جامعة_فلسطين_التقنية_خضوري #رام_الله #جنين_الشامخه☝🏼💀 #المصايف💚✌🏻 #جامعة_فلسطين_التقنية_خضوري_رام_الله🖤 #مبادئ_الادارة #محاسبة ,7266851593789655813
7459352179992792321,Unaffiliated,,azkehom00,"#الابطال_لاينتسى_تاريخهم #ازكيهم #_الشرس 
#الحربوش #قبطان #الضفه ",7459352311820421904
7459355402074098951,Unaffiliated,,.3mr_2005,#فلسطين🇵🇸 #جنين_نابلس_طولكرم_رام_الله_فلسطين #جنين_الشامخه☝🏼💀 #المصايف💚✌🏻 ,7459101706283092759
7459358561445891346,Unaffiliated,,bisan1210,,7459358584972102401
7459455622703090962,Hamas,Flags/symbols of organizations,aboubadasamoor,,7459455661957581569
7459474742538439958,Hamas,Images of leaders,mohamm.015,❤️‍🩹❤️‍🩹☝🏽🤲🥹,7209394743376890625
7459478771922373910,Hamas,Images of leaders,mohamm.015,#CapCut ,7444430030258211601
7459482774509047048,Unaffiliated,,maysammishtaya,#سلفيت ,7269513774921534210
7459485476156624136,Unaffiliated,,its_ameer24,#رجعنا ,7451521719785032449
7459492321210420488,Unaffiliated,,wattan.97,"مفكر قلبي بعد فيه 🥀
#الشعب_الصيني_ماله_حل #جدة #الكويت #العراق #gym ",7456757603549367057
7459497024270961938,Unaffiliated,,abu.ras.2,الرد على @سالم الزغير 🖤 #اكسبلورexplore #دورا_الخليل_فلسطين #abu_ras #دورا_عروس_الجنوب #ابو_راس #ابو_راس_مر_من_هنا #عروس_الجنوب #ابو_راس_ترند_دورا @السيد للنثريات .دورا وسط البلد ,7310111898283772673
7459499964628995329,Hamas,"Tagged terrorist songs, Hearts in the organization's color",kalili_105,#خليل_الرحمن🦅💚 ,7446284856306502416
7459500594122837256,Hamas,Tagged terrorist songs,heba22773,"💚يــــا رب
#اكسبلور #foryou #foryoupage #fyp ",7459500670727490305
7459501552227716359,Fatah,Hearts in the organization's color,aleasifa.fateh,#العاصفة_الفتحاوية ,7459501991488736016
7459515376418786568,Hamas,Tagged terrorist songs,japalabdo00,,7459515464486587152
7459518408405585160,Unaffiliated,,raedshreteh,#CapCut ##المزرعة_الغربية #المزرعة_الغربية_خط_الدفاع_الاول✌✌🇵🇸 #جامعةبيرزيت #رام_الله #بيرزيت #اكسبلور #اكسبلور_فولو #الشعب_الصيني_ماله_حل😂😂 ,7457526820746906384
7459532574050749703,Unaffiliated,,mohammad_akhlayel,#والله.لجيج#فلسطين🇵🇸 #الشعب_الصيني_ماله_حل😂😂 #الناصره_الشامخه👑🦅 ,7374731054432750337
7459581426946624811,Unaffiliated,,lamiswalweel11,#عاشت_فلسطين #غزه_فلسطين #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #طولكرم_فلسطين_سلفيت_نابلس_جنين #غزه #اكسبلورر #fyp ,7403468971373988641
7459618503096601863,Unaffiliated,,amira6_90,,7459618537628240641
7459619631536295186,Unaffiliated,,amira6_90,,7459619672078420753
7459635728654355734,Unaffiliated,,zakariaa.hamour,"بس إنتِ إلي إشتريتي إلي تذكرة الرحيل 💔

#محتوى #نابلس #اكسبلوررررر #مشاهير_تيك_توك_مشاهير_العرب #حب #فراق #فراق #فيديوهات_حب #فيديوهات #viral_video ",7296486805779122976
7459678220804246789,Unaffiliated,,wizard.bisan01,"حيفا - فلسطين المحتلة/ يناير ٢٠٢٣
Haifa - occupied Palestine/ January 2023",7459678258859182853
7459710403312995617,Hamas,Tagged terrorist songs,rawanoush1,,7459710461043313440
7459715903991631112,Unaffiliated,,mohammad_akhlayel,#الناصره_الشامخه👑🦅 #فلسطين🇵🇸 #الشعب_الصيني_ماله_حل😂😂 #💔💔 ,7459715919745534736
7459748180087852306,Unaffiliated,,its_ameer24,#رجعنا ,7458993190991170305
7459764213909605640,Unaffiliated,,bassam.massry,سنفرح بنهاية الحرب رغم ما تلقينا من صدمات والام وجراحات .. سنفرح بعودة اسرانا البواسل .. سنفرح بتلقي العلاج لجرحانا .. سنفرح في انتشال جثث الشهداء من تحت الركام .. سنفرح لان الله امرنا بذلك .. سنفرح لان شعب غزة صمد في وجه البغاة .. اقترب الفرج القريب ..,7459764239486749441
7459779071434607894,Unaffiliated,,zakariaa.hamour,"كانت الثقة والمبادئ 

#viral_video #اكسبلوررررر #مشاهير_تيك_توك_مشاهير_العرب #حب #فراق #فيديوهات_حب #فيديوهات #نابلس #محتوى ",7306375304083180293
7459819695235943688,Unaffiliated,,wattan.97,"ونص رافض تبقي جمبي 🥀
#الشعب_الصيني_ماله_حل #فلسطين ",7244669762130938630
7459831915051322642,Unaffiliated,,user9177544179976,,7352230028464098081
7459832361237171464,Unaffiliated,,user8879341911512,#قلقيلية_الشامخة🦅👑 #الناصره_الشامخه👑🦅 #جنين_نابلس_طولكرم🥇🍉 #طولكرم♥🙋‍♀️ #wedding #viral 🫵🏼🖕🏼🖕🏼@➴⦓ ⛓️ مصطفى 🖤⦔࿐:¡، @مـنـصـور شـRًـيـM🫀🦅 طولكم 🐺 ,7457169146573310736
7459833868175084818,Unaffiliated,,11geum4,,7459833911875537680
7459858329767070984,Fatah,"Other, Tagged terrorist songs",waleed.sanef.sane,#قوات_الامن_الوطني_الفلسطيني #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية ,7268776446183754498
7459866105234951431,Unaffiliated,,abu.ras.2,🚨🔴🔴 #اكسبلورexplore ‎ #دورا_الخليل_فلسطين #abu_ras #دورا_عروس_الجنوب #ابو_راس_مر_من_هنا ,7002775446794323969
7459868819775950088,Fatah,"Flags/symbols of organizations, Other",diabaljabary1,#الامن_الوقائي #الامن_الوقائي🦅 #فتح #العسكري #عاصفة #CapCut #الامن_الوقائي🇵🇸 #أجهزتنا_فخرنا #دياب_الجعبري♥️ #الاجهزة_الامنية_الفلسطينية #ابو_مشهور💪😉 #دياب_الجعبري❤️ #دياب_الجعبري ,7459868908054678288
7459871070921723154,Unaffiliated,,user8854791461612,,7459455040753634054
7459893065776483606,Unaffiliated,,zakariaa.hamour,"شعور التعود على حد بخوف أكتر من الحب  💔🥺

#مشاهير_تيك_توك_مشاهير_العرب #story #storytime #ستوريات #اكسبلوررررر #محتوى ",7331025491187305218
7459899716029959431,Unaffiliated,,yousefzaatre1,#CapCut #القدس_الشامخة👑🦅 #♥️ #وادي_الذئاب #ي ,7445351325409282832
7459902231769287943,Fatah,Other,aleasifa.fateh,#CapCut #العاصفة_الفتحاوية ,7459902320038480657
7459909262253231381,Unaffiliated,,issam...f....s..s,,7459909438242097921
7459981166909672710,Unaffiliated,,palestina_390,,7181656723441060635
7459999089447439638,Unaffiliated,,zakariaa.hamour,"أسوء الفترات حزناً هي التي يكون فيها حزنك بينك وبين نفسك 💔

#محتوى #فيديوهات #فيديوهات_حب #اكسبلوررررر #ستوريات #storytime #story #مشاهير_تيك_توك_مشاهير_العرب ",6997121490681137154
7460026535886736658,Fatah,Other,hmoda124.7,#CapCut #ضاع_العمر_خساره #🤍🕊 #0000 #ستام #ramllah♥️ #تركيا #امريكا🇺🇸 #عاشت_الاجهزة_الامنية_الفلسطينية🇵🇸 #ตามจังหวะ #fo #tiktok ,7262116859837795077
7460062258048126215,Fatah,Other,fat7_60,"#حماة_الوطن #الأمن_الوطني #فلسطين #ثبات 4#عزيمة #اصرار
#الاجهزة_الامنية_الفلسطينية #حماية #حرس_الرئيس_الفلسطيني
#ساهر_الفاروق_جمعة_ارحيل#غزة#غزة #فلسطين ",7460062317619710737
7460066608573173010,Fatah,Flags/symbols of organizations,pal.army1,💛🥷,7442301057826982657
7460072044084890888,Unaffiliated,,.3mr_2005,مين الدائن ومين المدين 😂😂😂#جنين_نابلس_طولكرم_رام_الله_فلسطين #جامعة_فلسطين_التقنية_خضوري #محاسبة_مالية #دائن_مدين ,7048581765916592901
7460081110110719240,Unaffiliated,,japalabdo00,#CapCut ,7273524094057483013
7460101320817511688,Unaffiliated,,user8879341911512,#CapCut #viral #wedding #جنين_نابلس_طولكرم🥇🍉 #طولكرم♥🙋‍♀️ #الناصره_الشامخه👑🦅 #قلقيلية_الشامخة🦅👑 #الشعب_الصيني_ماله_حل😂😂 #💔🥺🥀 ,7408239198538402561
7460103591106268417,Unaffiliated,,azkehom00,#قبطان #مخيم_طولكرم🖤,7460103651047099137
7460124897839238408,Unaffiliated,,wattan.97,"🥀🥀
#الشعب_الصيني_ماله_حل #فلسطين #اكسبلور ",7364760437684194053
7460127242891332871,Unaffiliated,,mhammad._.sh,#🦅 #❤️ #💚 #🖤 ,7460127266799536897
7460129191036570898,Unaffiliated,,user9177544179976,,7429441162592766752
7460129637583146258,Unaffiliated,,hebronlive,#حلا #الأمورة ,7460129692100659984
7460141975149219090,Fatah,"Flags/symbols of organizations, Other",waleed.sanef.sane,#قوات_الامن_الوطني_الفلسطيني #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية ,7458160126915939089
7460187567623769362,Hamas,Hearts in the organization's color,assafdorzi,"#CapCut 
تٌمًلَک جنِآحًيَنِ وٌلَآ تٌهآجر! 🕊🇵🇸𓂆#
#لاايك_متابعه_اكسبلوورر_💚 #لاالەالااللە_محمد_رسول_الله🤲🏻🖤 ",7445969267956157201
7460211389643132161,Unaffiliated,,shadi..aselawe,#طولكرم_فرعون✌🏾❤️ #طولكرم♥🙋‍♀️ #فلسطيني🇵🇸وافتخر #جانم_دخيلك_وش_حلاتك☺️♥️ ,7444503803967326993
7460249437605055762,Hamas,Other,abu.1hussam,"#CapCut #foryou #غزة 

الف مبروك غزة ",7460208212097174289
7460255885521145095,Unaffiliated,,mohammd_r333,#ตามจังหวะ #สโลว์สมูท #foryou #48 #شعب_الصيني_ماله_حل😂😂 #اكسبلور #فولو #محظور_من_الاكسبلور🥺 #fyp ,7444503803967326993
7460258771781160199,Fatah,"Tagged terrorist songs, Flags/symbols of organizations, Images of leaders",aleasifa.fateh,#العاصفة_الفتحاوية ,7268765871642790657
7460260589273648400,Unaffiliated,,user15346176377635,,7460260938110389008
7460273646578191634,Unaffiliated,,abu.ras.2,#ابو_راس #ابو_راس_مر_من_هنا #abu_ras #دورا_الخليل_فلسطين #كواليس #ابو_راس_ترند_دورا #اكسبلورexplore #دورا_عروس_الجنوب #عروس_الجنوب ,7071639492289268481
7460283145288420616,Fatah,Other,aleasifa.fateh,#CapCut #العاصفة_الفتحاوية ,7460283218005084929
7460284381588999441,Unaffiliated,,kalili_105,#خليل_الرحمن🦅💚 ,7364433779736266753
7460406328750640402,Uncertain,,assafdorzi,"#CapCut 
الله يحميهم وينصرهم يا الله🤲🏽🕊️ #لاايك_متابعه_اكسبلوورر_💚 #لاالەالااللە_محمد_رسول_الله🤲🏻🖤 ",7460406384912239376
7460424853368179986,Unaffiliated,,mohammd_r333,#foryou #48 #شعب_الصيني_ماله_حل😂😂 #اكسبلور #فولو #محظور_من_الاكسبلور🥺 #fyp #خليل ,7388994740332677905
7460425326502464786,Unaffiliated,,japalabdo00,,7170130301044131842
7460425744234204424,Unaffiliated,,japalabdo00,,7365826990051543809
7460477632266784021,Unaffiliated,,asool_.0,#رام_الله #جامعة_القدس_المفتوحه #اكسبلورexplore 😂😂,7456412908357585665
7460485531206470919,Unaffiliated,,d167b45515486127228,#CapCut ,7420450905575050000
7460486046774529288,Hamas,"Hearts in the organization's color, Flags/symbols of organizations",wattan.97,"💚💚💚
#الشعب_الصيني_ماله_حل #غزة #فلسطين ",7460486091898260225
7460511698881907976,Unaffiliated,,hamed..1948,,7460511719949880081
7460514560886312197,Unaffiliated,,user8854791461612,,7460514593211779845
7460526592025201938,Unaffiliated,,bisan1210,,7460526615463480080
7460561358677904657,Hamas,Other,.hmas5,,7377049558931442438
7460565087544167687,Unaffiliated,,ahmad7kl,#tiktok #fyp #viral #CapCut #foryou ,7460565119014193936
7460572820397919496,Unaffiliated,,fayhaasalman,نهاية فصل سعيدة ❤️✨,7460572851133893393
7460582125910199560,Fatah,"Palestinian police uniform, Flags/symbols of organizations, Tagged terrorist songs",pal.army1,,7298415449519213314
7460588963603025169,Fatah,"Hearts in the organization's color, Flags/symbols of organizations, Other",ayeal340,#الأمن_الوقائي_الفلسطيني💛🇵🇸❤ #الاستخبارات_العسكرية #المخابرات #الاجهزه_الامنية_الفلسطينيه ,7460589038739720977
7460590655098670344,Unaffiliated,,amira6_90,,7460590701676333840
7460606084034743570,Fatah,"Palestinian police uniform, Flags/symbols of organizations, Hearts in the organization's color",pal.army1,💛army ps,7358522161956866822
7460619073068567816,Unaffiliated,,bisan1210,,6945017194669837058
7460621949782281489,Hamas,"Other, Hearts in the organization's color",kalili_105,هانت يا اسرانا💚#خليل_الرحمن🦅💚 ,7305097086939400962
7460640941313887510,Unaffiliated,,zakariaa.hamour,"إياك أن تعود 🖤

#متابعة_قلب_تعليق_مشاركة_ #storytime #story ",7306375304083180293
7460648905819131144,Unaffiliated,,abu.ras.2,اشي ولا بالخيال #ابو_راس_مر_من_هنا #ابو_راس #abu_ras #دورا_الخليل_فلسطين #ابو_راس_ترند_دورا ,7166525954042104581
